address,blockHash,blockNumber,transactionHash,data,timestamp,commitment,leafIndex,event,msg.sender,relayer,to,nullifierHash,fee
0x610B717796ad172B316836AC95a2ffad065CeaB4,0xe8b13ef7d52468d6f2abd20ca567409cf1581c666d4a66eb1db2898e9204e83f,12296082,0xff5fb75d72dd04b8cbef002e9ddf70227933103dfb97f427a02d7d6c31fe4fd4,0x000000000000000000000000000000000000000000000000000000000000001b000000000000000000000000000000000000000000000000000000006082aa48,1619176008,"b'\x1c\xf7J\xb5\xc0O\x1c\xcaV\xadO$s\x87G\x7f~"";\xdbt8\xedXFk\xd0\x87{\xb9\xbcH'",27.0,Deposit,0xe7A784aCB145bD8993e83d41ADF43b7c7195e995,,,,
0x610B717796ad172B316836AC95a2ffad065CeaB4,0xe8b13ef7d52468d6f2abd20ca567409cf1581c666d4a66eb1db2898e9204e83f,12296082,0x7218ca14bb0a754dbaf1b26629cdbec8354af25de20f02fde9f0aed89f8bbf6e,0x000000000000000000000000000000000000000000000000000000000000001c000000000000000000000000000000000000000000000000000000006082aa48,1619176008,b'#\xb7\xd9e\xe1Ov\xdc\x9abA\x13\x99\x0f\x908\x1d\x1c\xbd\x0e\xdc\xd5`\xa6\x80{\x80W*\xff\x9a\x11',28.0,Deposit,0xe7A784aCB145bD8993e83d41ADF43b7c7195e995,,,,
0x610B717796ad172B316836AC95a2ffad065CeaB4,0x4b1daf7867977514ee81cfa2ac6830291d1a5c2d23f2c6bf17f955fd92a5b95a,12298026,0x5fc043d5ee97d430b355285cc3d34f6bf89813fc3386c8e0a103c00758772c64,0x000000000000000000000000edcb59adb005e8df5633428bd3485884f6c2cd43166ae693ec08562b245b7260991fd64ab80a50995da32a53383db5a896fabdb400000000000000000000000000000000000000000000000000000000000361e3,1619201237,,,Withdrawal,0xA0F0287683E820FF4211e67C03cf46a87431f4E1,0xA0F0287683E820FF4211e67C03cf46a87431f4E1,0xEdcB59ADB005e8df5633428bD3485884F6C2cD43,b'\x16j\xe6\x93\xec\x08V+$[r`\x99\x1f\xd6J\xb8\nP\x99]\xa3*S8=\xb5\xa8\x96\xfa\xbd\xb4',221667.0
0x610B717796ad172B316836AC95a2ffad065CeaB4,0x42a84707d5963405d51c31d468dc992ed33d1b1fe4228d091823e296f28abdca,12298041,0x5e052960e07e3b2f16152fae3bec19b4537d2e413f357676513d6a2f678ad0d0,0x000000000000000000000000edcb59adb005e8df5633428bd3485884f6c2cd430853581bed2a08fb84d90f88503e89144e13463b4506f77619e657715e745a760000000000000000000000000000000000000000000000000000000000037613,1619201447,,,Withdrawal,0xA0F0287683E820FF4211e67C03cf46a87431f4E1,0xA0F0287683E820FF4211e67C03cf46a87431f4E1,0xEdcB59ADB005e8df5633428bD3485884F6C2cD43,b'\x08SX\x1b\xed*\x08\xfb\x84\xd9\x0f\x88P>\x89\x14N\x13F;E\x06\xf7v\x19\xe6Wq^tZv',226835.0
0x610B717796ad172B316836AC95a2ffad065CeaB4,0xc647e3f1fe8215b6d2bf254da69b574b40879dc2e7a8a3490be2cf8eb0c30c22,12302567,0x17eca4a19c57771dbceb33965fc29bbc0f4ee8dab6ad3a2f9da8a60ebe97397d,0x000000000000000000000000000000000000000000000000000000000000001d000000000000000000000000000000000000000000000000000000006083fc9f,1619262623,"b""\x1d\xef\xc5\xdc\xe1\x18\xaa\x86\xd5'|p\xd0/X\t\xdf\xae\xbdvo'\xd3L\x01\x0c\xedl\x9a\xcf\xbb!""",29.0,Deposit,0xFE62145b68AE16b59f88C121651A9019f13F3653,,,,
0x610B717796ad172B316836AC95a2ffad065CeaB4,0xe5315f336e59dc85e565abf61a61a746022db5623ef04764453f6c109d38187c,12317700,0x1cd16a0ce7e7f6cf604250bf960c847c98759bbc03799d2c18a0e1000c03714d,0x000000000000000000000000fe62145b68ae16b59f88c121651a9019f13f3653176f9d2693a04eacd57e3727e0c8465c84157f7eb33492eeec60af9a4c739c9f0000000000000000000000000000000000000000000000000000000000000000,1619463131,,,Withdrawal,0xFE62145b68AE16b59f88C121651A9019f13F3653,0xFE62145b68AE16b59f88C121651A9019f13F3653,0xFE62145b68AE16b59f88C121651A9019f13F3653,"b""\x17o\x9d&\x93\xa0N\xac\xd5~7'\xe0\xc8F\\\x84\x15\x7f~\xb34\x92\xee\xec`\xaf\x9aLs\x9c\x9f""",0.0
0x610B717796ad172B316836AC95a2ffad065CeaB4,0x70ead83d17060bfd0625fc3ea1798a4aeeee1940d05c0ad84d58974590b28ddb,12322943,0x2775b6de603440281b538a092d363bedc598117ef053ae6043e52d0aa73a8e1a,0x000000000000000000000000000000000000000000000000000000000000001e0000000000000000000000000000000000000000000000000000000060881f22,1619533602,b'\x1e\x83\xba\x8b\xdc\xd7\xbc\x97\x92\xf3\r\xa0\x8cAK\x0c{8\x94\x1b<)t\xbf\x82\x88\x9e\xa4|\x04\xcf\xf6',30.0,Deposit,0x9493c461f2fc4418334Ed5A251546DDe23d1C6D6,,,,
0x610B717796ad172B316836AC95a2ffad065CeaB4,0x26e617e77e33e2b51ef69574a097dd6ed4aefba7113e39cd0af4e49d32d14b28,12326381,0xc6ecb1f990e7434e2edf7f9926220d12fc8bc700cde3c32eb2721a224e1b112a,0x000000000000000000000000000000000000000000000000000000000000001f000000000000000000000000000000000000000000000000000000006088d16b,1619579243,b'\x1e\xe7\xec\xe4\x05\xbbQT\x0bH_\xd9\xdfeI\x88VX\xf0\x8e\x1f>\xd6\xe4\x07b\xad\x04\xa5RJ\xde',31.0,Deposit,0xAB968266a2Ece0130192345722703ad4dF9ecd39,,,,
0x610B717796ad172B316836AC95a2ffad065CeaB4,0x6428935aa2870762094ef1b954ce83e30c6aa8203217cb50187565fd700f3ee8,12326530,0xbc84864ca030890881e49e69fbbedcc0e216de96be6dda6e805e4c10cc14ff42,0x00000000000000000000000038261bf9a78ca867caf3e49a5f4b6597eac3e1b71e0cacb8a192e7a0134722b6103d4ffc5873694c12a94474b2381534b08e78fa0000000000000000000000000000000000000000000000000000000000028f59,1619581006,,,Withdrawal,0x03EbD2ea2B9F23669C9Eb05C2a1a39f99CBDf372,0xDdbfCEd30862c0105673B38dFf5e941cf48830e4,0x38261Bf9A78Ca867cAf3E49a5f4B6597eac3e1B7,"b'\x1e\x0c\xac\xb8\xa1\x92\xe7\xa0\x13G""\xb6\x10=O\xfcXsiL\x12\xa9Dt\xb28\x154\xb0\x8ex\xfa'",167769.0
0x610B717796ad172B316836AC95a2ffad065CeaB4,0x9d84a111e69c49e966d203e72c76899c64255d7706564346418e068c264662be,12327374,0x7fd4775fcb80c858e5e9afde0326ab8dd660dc9ddf7ba8656c9861c04278d465,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000608904e0,1619592416,b'\x0c\xd0\xe2\xe2=\xa1\xc8\xb5_\xe8\xc9\x1ed\xcb\xca\x8a\xcc\xbfg\xac]\x8aQ\xb6\x95\x9e\x9cj\xdd\xdf^\x7f',32.0,Deposit,0xB76C11242A7ffcD70cF07D1ED98d5F80e3321502,,,,
